Date,Open,High,Low,Close,Adj Close,Volume
1981-12-31,7.886802,7.905625,7.867979,7.886802,2.613799,33868
1982-01-04,7.867979,7.886802,7.849156,7.849156,2.601321,65080
1982-01-05,7.867979,7.886802,7.849156,7.849156,2.601321,318096
1982-01-06,7.660927,7.811510,7.491521,7.585635,2.513986,369231
1982-01-07,7.397406,7.453875,7.322115,7.453875,2.470318,151411
1982-01-08,7.604458,7.755042,7.453875,7.717396,2.557654,305479
1982-01-11,7.303292,7.679750,6.908010,6.908010,2.289411,687327
1982-01-12,6.851542,6.926833,6.757427,6.757427,2.239506,238406
1982-01-13,6.569198,6.700958,6.437438,6.437438,2.133457,478141
1982-01-14,6.512729,6.550375,6.475083,6.475083,2.145932,130160
1982-01-15,6.588021,6.663313,6.512729,6.663313,2.208316,564471
1982-01-18,6.569198,6.606844,6.512729,6.531552,2.164649,813503
1982-01-19,6.550375,6.588021,6.493906,6.550375,2.170886,345324
1982-01-20,6.644490,6.757427,6.531552,6.719781,2.227030,763033
1982-01-21,6.870365,6.945656,6.776250,6.926833,2.295650,56447
1982-01-22,7.039771,7.115063,6.964479,7.115063,2.358032,82346
1982-01-25,7.265646,7.303292,7.228000,7.265646,2.407938,70393
1982-01-26,7.322115,7.378583,7.265646,7.322115,2.426651,292861
1982-01-27,7.322115,7.322115,7.303292,7.322115,2.426651,95628
1982-01-28,7.322115,7.340938,7.303292,7.340938,2.432889,67072
1982-01-29,7.397406,7.453875,7.322115,7.397406,2.451603,115551
1982-02-01,7.453875,7.529167,7.378583,7.453875,2.470318,320753
1982-02-02,7.491521,7.566813,7.416229,7.566813,2.507748,79690
1982-02-03,7.698573,7.980917,7.416229,7.491521,2.482794,929718
1982-02-04,7.491521,7.604458,7.378583,7.435052,2.464081,195241
1982-02-05,7.491521,7.566813,7.397406,7.529167,2.495273,132817
1982-02-08,7.435052,7.529167,7.322115,7.322115,2.426651,71057
1982-02-09,7.228000,7.303292,7.133885,7.171531,2.376745,156724
1982-02-10,7.020948,7.115063,6.926833,6.926833,2.295650,39181
1982-02-11,6.889188,6.926833,6.851542,6.908010,2.289411,61096
1982-02-12,6.870365,6.908010,6.813896,6.813896,2.258220,51134
1982-02-16,6.870365,6.964479,6.776250,6.964479,2.308126,71057
1982-02-17,7.039771,7.058594,7.002125,7.002125,2.320602,35196
1982-02-18,7.058594,7.133885,6.983302,7.115063,2.358032,161372
1982-02-19,7.096240,7.115063,7.077417,7.096240,2.351795,94300
1982-02-22,7.039771,7.152708,6.926833,6.926833,2.295650,146763
1982-02-23,6.851542,6.889188,6.813896,6.832719,2.286831,71721
1982-02-24,6.870365,6.908010,6.832719,6.851542,2.293129,67737
1982-02-25,6.908010,6.926833,6.870365,6.889188,2.305728,71057
1982-02-26,6.889188,6.889188,6.889188,6.889188,2.305728,4649
1982-03-01,6.889188,6.889188,6.889188,6.889188,2.305728,17930
1982-03-02,6.908010,6.926833,6.889188,6.889188,2.305728,19258
